elapsed_time,servo_val,motor_speed
67.247,570,70
67.279,570,70
67.311,570,70
67.343,570,70
67.375,570,70
67.408,570,70
67.439,570,70
67.471,570,70
67.504,570,70
67.552,570,70
67.584,570,70
67.617,570,70
67.647,570,70
67.68,570,70
67.712,570,70
67.744,570,70
67.776,570,70
67.808,570,70
67.84,570,70
67.872,570,70
67.903,570,70
67.935,570,70
67.983,570,70
68.016,570,70
68.047,570,70
68.08,570,70
68.113,570,70
68.144,570,70
68.176,570,70
68.209,570,70
68.241,570,70
68.272,570,70
68.304,570,70
68.353,570,70
68.384,570,70
68.416,570,70
68.446,570,70
68.481,570,70
68.511,570,70
68.543,570,70
68.575,570,70
68.607,570,70
68.64,570,70
68.672,570,70
68.704,570,70
68.737,570,70
68.786,570,70
68.816,570,70
68.849,570,70
68.881,570,70
68.913,570,70
68.944,570,70
68.977,570,70
69.009,570,70
69.039,570,70
69.071,570,70
69.103,570,70
69.136,570,70
69.183,570,70
69.217,570,70
69.248,570,70
69.28,570,70
69.314,570,70
69.346,570,70
69.377,570,70
69.409,570,70
69.442,570,70
69.472,570,70
69.504,570,70
69.553,570,70
69.584,570,70
69.617,570,70
69.647,570,70
69.679,570,70
69.712,570,70
69.744,570,70
69.776,570,70
69.808,570,70
69.84,570,70
69.871,570,70
69.904,570,70
69.936,570,70
69.985,570,70
